,Env,Hybrid
5528,MOH2_2022,GEMN-0192_PHN46_0006/LH244
5529,MOH2_2022,GEMN-0192_PHN46_0008/LH244
5530,MOH2_2022,GEMN-0192_PHN46_0009/LH244
5531,MOH2_2022,GEMN-0192_PHN46_0010/LH244
5532,MOH2_2022,GEMN-0192_PHN46_0011/LH244
5533,MOH2_2022,GEMN-0192_PHN46_0012/LH244
5534,MOH2_2022,GEMN-0192_PHN46_0014/LH244
5535,MOH2_2022,GEMN-0192_PHN46_0015/LH244
5536,MOH2_2022,GEMN-0192_PHN46_0017/LH244
5537,MOH2_2022,GEMN-0192_PHN46_0018/LH244
5538,MOH2_2022,GEMN-0192_PHN46_0025/LH244
5539,MOH2_2022,GEMN-0192_PHP02_0001/LH244
5540,MOH2_2022,GEMN-0192_PHP02_0003/LH244
5541,MOH2_2022,GEMN-0225/LH244
5542,MOH2_2022,GEMN-0225_LH212HT_0002/LH244
5543,MOH2_2022,GEMN-0225_LH212HT_0003/LH244
5544,MOH2_2022,GEMN-0225_LH212HT_0005/LH244
5545,MOH2_2022,GEMN-0225_LH212HT_0006/LH244
5546,MOH2_2022,GEMN-0225_LH212HT_0008/LH244
5547,MOH2_2022,GEMN-0225_LH212HT_0009/LH244
5548,MOH2_2022,GEMN-0225_LH212HT_0015/LH244
5549,MOH2_2022,GEMN-0225_LH212HT_0017/LH244
5550,MOH2_2022,GEMN-0225_LH212HT_0023/LH244
5551,MOH2_2022,GEMN-0225_LH212HT_0024/LH244
5552,MOH2_2022,GEMN-0225_LH212HT_0025/LH244
5553,MOH2_2022,GEMN-0225_LH212HT_0028/LH244
5554,MOH2_2022,GEMN-0225_LH212HT_0029/LH244
5555,MOH2_2022,GEMN-0225_LH212HT_0033/LH244
5556,MOH2_2022,GEMN-0225_LH212HT_0036/LH244
5557,MOH2_2022,GEMN-0225_LH212HT_0040/LH244
5558,MOH2_2022,GEMN-0225_LH212HT_0043/LH244
5559,MOH2_2022,GEMN-0225_PHJ89_0001/LH244
5560,MOH2_2022,GEMN-0225_PHJ89_0002/LH244
5561,MOH2_2022,GEMN-0225_PHJ89_0003/LH244
5562,MOH2_2022,GEMN-0225_PHJ89_0004/LH244
5563,MOH2_2022,GEMN-0225_PHJ89_0005/LH244
5564,MOH2_2022,GEMN-0225_PHJ89_0006/LH244
5565,MOH2_2022,GEMN-0225_PHJ89_0008/LH244
5566,MOH2_2022,GEMN-0225_PHJ89_0009/LH244
5567,MOH2_2022,GEMN-0225_PHJ89_0013/LH244
5568,MOH2_2022,GEMN-0225_PHJ89_0015/LH244
5569,MOH2_2022,GEMN-0225_PHJ89_0016/LH244
5570,MOH2_2022,GEMN-0225_PHJ89_0017/LH244
5571,MOH2_2022,GEMN-0225_PHJ89_0018/LH244
5572,MOH2_2022,GEMN-0225_PHJ89_0020/LH244
5573,MOH2_2022,GEMN-0225_PHJ89_0021/LH244
5574,MOH2_2022,GEMN-0225_PHJ89_0022/LH244
5575,MOH2_2022,GEMN-0225_PHJ89_0026/LH244
5576,MOH2_2022,GEMN-0225_PHJ89_0032/LH244
5577,MOH2_2022,GEMN-0225_PHK76_0001/LH244
5578,MOH2_2022,GEMN-0225_PHK76_0002/LH244
5579,MOH2_2022,GEMN-0225_PHK76_0003/LH244
5580,MOH2_2022,GEMN-0225_PHK76_0004/LH244
5581,MOH2_2022,GEMN-0225_PHK76_0005/LH244
5582,MOH2_2022,GEMN-0225_PHK76_0007/LH244
5583,MOH2_2022,GEMN-0225_PHK76_0008/LH244
5584,MOH2_2022,GEMN-0225_PHK76_0010/LH244
5585,MOH2_2022,GEMN-0225_PHK76_0012/LH244
5586,MOH2_2022,GEMN-0225_PHK76_0013/LH244
5587,MOH2_2022,GEMN-0225_PHK76_0014/LH244
5588,MOH2_2022,GEMN-0225_PHK76_0018/LH244
5589,MOH2_2022,GEMN-0225_PHK76_0019/LH244
5590,MOH2_2022,GEMN-0225_PHK76_0021/LH244
5591,MOH2_2022,GEMN-0225_PHK76_0022/LH244
5592,MOH2_2022,GEMN-0225_PHK76_0027/LH244
5593,MOH2_2022,GEMN-0225_PHK76_0028/LH244
5594,MOH2_2022,GEMN-0225_PHK76_0031/LH244
5595,MOH2_2022,GEMN-0225_PHK76_0032/LH244
5596,MOH2_2022,GEMN-0225_PHN46_0001/LH244
5597,MOH2_2022,GEMN-0225_PHN46_0003/LH244
5598,MOH2_2022,GEMN-0225_PHN46_0004/LH244
5599,MOH2_2022,GEMN-0225_PHN46_0005/LH244
5600,MOH2_2022,GEMN-0225_PHN46_0006/LH244
5601,MOH2_2022,GEMN-0225_PHN46_0008/LH244
5602,MOH2_2022,GEMN-0225_PHN46_0021/LH244
5603,MOH2_2022,GEMN-0225_PHP02_0001/LH244
5604,MOH2_2022,GEMN-0225_PHP02_0002/LH244
5605,MOH2_2022,GEMN-0225_PHP02_0003/LH244
5606,MOH2_2022,GEMN-0225_PHP02_0005/LH244
5607,MOH2_2022,GEMN-0225_PHP02_0006/LH244
5608,MOH2_2022,GEMN-0225_PHP02_0008/LH244
5609,MOH2_2022,GEMN-0225_PHP02_0009/LH244
5610,MOH2_2022,GEMN-0225_PHP02_0010/LH244
5611,MOH2_2022,GEMN-0225_PHP02_0012/LH244
5612,MOH2_2022,GEMN-0225_PHP02_0013/LH244
5613,MOH2_2022,GEMN-0225_PHP02_0014/LH244
5614,MOH2_2022,GEMN-0225_PHP02_0015/LH244
5615,MOH2_2022,GEMN-0225_PHP02_0017/LH244
5616,MOH2_2022,GEMN-0238/LH244
5617,MOH2_2022,GEMN-0257/LH244
5618,MOH2_2022,GEMN-0271/LH244
5619,MOH2_2022,GEMN-0287/LH244
5620,MOH2_2022,LH145/LH82
5621,MOH2_2022,LH185/LH244
5622,MOH2_2022,LH195/MO17
5623,MOH2_2022,LH195/PHK76
5624,MOH2_2022,LH195/PHN82
5625,MOH2_2022,LH195/PHZ51
5626,MOH2_2022,LH213/LH244
5627,MOH2_2022,LH216/LH244
5628,MOH2_2022,LH244/MO17
5629,MOH2_2022,LH244/PHK76
5630,MOH2_2022,LH244/PHN82
5631,MOH2_2022,LH244/PHZ51
5632,MOH2_2022,LH283/LH244
5633,MOH2_2022,LH287/LH244
5634,MOH2_2022,LH74/PHN82
5635,MOH2_2022,LH82/LH244
5636,MOH2_2022,M162W/LH244
5637,MOH2_2022,MBUB/LH244
5638,MOH2_2022,MM501D/LH244
5639,MOH2_2022,MO17_PHW30-008-(2N)-01/LH244
5640,MOH2_2022,MO17_PHW30-200-(2N)-02/LH244
5641,MOH2_2022,MO17_PHW30-309-(2N)-01/LH244
5642,MOH2_2022,MO44_LH145_0127/LH244
5643,MOH2_2022,MO44_LH145_0138/LH244
5644,MOH2_2022,MO44_PHG47_0072/LH244
5645,MOH2_2022,MO44_PHG47_0125/LH244
5646,MOH2_2022,MO44_PHW65_0025/LH244
5647,MOH2_2022,MO44_PHW65_0035/LH244
5648,MOH2_2022,MOG/LH244
5649,MOH2_2022,MS71/LH244
5650,MOH2_2022,NC358/LH244
5651,MOH2_2022,NC366/LH244
5652,MOH2_2022,NC374/LH244
5653,MOH2_2022,NC378/LH244
5654,MOH2_2022,NC386/LH244
5655,MOH2_2022,NC388/LH244
5656,MOH2_2022,NC398/LH244
5657,MOH2_2022,NC426/LH244
5658,MOH2_2022,NC454/LH244
5659,MOH2_2022,NC458/LH244
5660,MOH2_2022,NC512/LH244
5661,MOH2_2022,NC528/LH244
5662,MOH2_2022,NC546/LH244
5663,MOH2_2022,NC548/LH244
5664,MOH2_2022,NKH8431/LH244
5665,MOH2_2022,OH43/LH244
5666,MOH2_2022,PH207/LH244
5667,MOH2_2022,PH24E/LH244
5668,MOH2_2022,PHAP9/LH244
5669,MOH2_2022,PHB47/LH244
5670,MOH2_2022,PHB47/MO17
5671,MOH2_2022,PHB47/PHK76
5672,MOH2_2022,PHB47/PHN82
5673,MOH2_2022,PHB47/PHZ51
5674,MOH2_2022,PHG29/PHG47
5675,MOH2_2022,PHG35/LH244
5676,MOH2_2022,PHG47/LH244
5677,MOH2_2022,PHJ40/PHAJ0
5678,MOH2_2022,PHJ89/LH244
5679,MOH2_2022,PHJ89/PH207
5680,MOH2_2022,PHJ90/LH244
5681,MOH2_2022,PHK56/LH244
5682,MOH2_2022,PHKE6/LH244
5683,MOH2_2022,PHN11/LH244
5684,MOH2_2022,PHN11_LH145_0005/LH244
5685,MOH2_2022,PHN11_LH145_0028/LH244
5686,MOH2_2022,PHN11_LH145_0085/LH244
5687,MOH2_2022,PHN11_OH43_0001/LH244
5688,MOH2_2022,PHN11_OH43_0075/LH244
5689,MOH2_2022,PHN11_OH43_0088/LH244
5690,MOH2_2022,PHN11_PHG47_0251/LH244
5691,MOH2_2022,PHN11_PHG47_0287/LH244
5692,MOH2_2022,PHN11_PHW65_0312/LH244
5693,MOH2_2022,PHN11_PHW65_0323/LH244
5694,MOH2_2022,PHN11_PHW65_0359/LH244
5695,MOH2_2022,PHN46/LH244
5696,MOH2_2022,PHP02/LH244
5697,MOH2_2022,PHP55/LH244
5698,MOH2_2022,PHR03/LH244
5699,MOH2_2022,PHRE1/PHTD5
5700,MOH2_2022,PHW30/LH244
5701,MOH2_2022,PHW30_MO17-010-(2N)-01/LH244
5702,MOH2_2022,PHW30_MO17-032-(2N)-01/LH244
5703,MOH2_2022,PHW30_MO17-095-(2N)-01/LH244
5704,MOH2_2022,PHW30_MO17-129-(2N)-01/LH244
5705,MOH2_2022,PHW30_MO17-178-(2N)-01/LH244
5706,MOH2_2022,PHW30_MO17-234-(2N)-02/LH244
5707,MOH2_2022,PHW52/PHM49
5708,MOH2_2022,PHW52/PHN82
5709,MOH2_2022,PHW65_MOG_0137/LH244
5710,MOH2_2022,PHW65_MOG_0176/LH244
5711,MOH2_2022,PHW65_MOG_0271/LH244
5712,MOH2_2022,TX714/PHZ51
5713,MOH2_2022,TX714/TX779
5714,MOH2_2022,TX777/LH195
5715,MOH2_2022,TX779/LH195
5716,MOH2_2022,TX951/LH195
5717,MOH2_2022,W10001_0003/LH244
5718,MOH2_2022,W10001_0007/LH244
5719,MOH2_2022,W10001_0008/LH244
5720,MOH2_2022,W10001_0009/LH244
5721,MOH2_2022,W10001_0011/LH244
5722,MOH2_2022,W10001_0012/LH244
5723,MOH2_2022,W10001_0013/LH244
5724,MOH2_2022,W10001_0014/LH244
5725,MOH2_2022,W10001_0016/LH244
5726,MOH2_2022,W10001_0017/LH244
5727,MOH2_2022,W10001_0019/LH244
5728,MOH2_2022,W10001_0021/LH244
5729,MOH2_2022,W10001_0022/LH244
5730,MOH2_2022,W10001_0023/LH244
5731,MOH2_2022,W10001_0031/LH244
5732,MOH2_2022,W10001_0033/LH244
5733,MOH2_2022,W10001_0036/LH244
5734,MOH2_2022,W10001_0040/LH244
5735,MOH2_2022,W10001_0047/LH244
5736,MOH2_2022,W10002_0002/LH244
5737,MOH2_2022,W10005_0029/LH244
5738,MOH2_2022,W10005_0107/LH244
5739,MOH2_2022,W10005_0111/LH244
5740,MOH2_2022,W10005_0147/LH244
5741,MOH2_2022,W10005_0220/LH244
5742,MOH2_2022,W10010_0032/LH244
5743,MOH2_2022,W10010_0084/LH244
5744,MOH2_2022,W10010_0093/LH244
5745,MOH2_2022,W10010_0118/LH244
5746,MOH2_2022,W10010_0124/LH244
5747,MOH2_2022,W10010_0148/LH244
5748,MOH2_2022,W10010_0170/LH244
5749,MOH2_2022,W10010_0189/LH244
5750,MOH2_2022,W10010_0279/LH244
5751,MOH2_2022,W10010_0294/LH244
5752,MOH2_2022,W10010_0310/LH244
5753,MOH2_2022,W10010_0311/LH244
5754,MOH2_2022,W10010_0337/LH244
5755,MOH2_2022,W10010_0346/LH244
5756,MOH2_2022,W10010_0358/LH244
5757,MOH2_2022,W10010_0381/LH244
5758,MOH2_2022,W10010_0452/LH244
5759,NCH1_2022,B14A/H95
5760,NCH1_2022,B14A/MO17
5761,NCH1_2022,B14A/OH43
5762,NCH1_2022,B37/H95
5763,NCH1_2022,B37/MO17
5764,NCH1_2022,B37/OH43
5765,NCH1_2022,B73/MO17
5766,NCH1_2022,B73/PHK76
5767,NCH1_2022,B73/PHM49
5768,NCH1_2022,B73/PHN82
5769,NCH1_2022,B73/PHZ51
5770,NCH1_2022,B73/TX779
5771,NCH1_2022,B97/LH244
5772,NCH1_2022,BGEM-0039-N/LH244
5773,NCH1_2022,BGEM-0063-N/LH244
5774,NCH1_2022,BGEM-0089-N/LH244
5775,NCH1_2022,BGEM-0124-N/LH244
5776,NCH1_2022,BGEM-0129-N/LH244
5777,NCH1_2022,CG119/CG108
5778,NCH1_2022,CG44/CGR01
5779,NCH1_2022,DK3IIH6/LH244
5780,NCH1_2022,DK78010/LH244
5781,NCH1_2022,F42/H95
5782,NCH1_2022,F42/MO17
5783,NCH1_2022,F42/OH43
5784,NCH1_2022,GEMN-0096/LH244
5785,NCH1_2022,GEMN-0096_LH212HT_0001/LH244
5786,NCH1_2022,GEMN-0096_LH212HT_0002/LH244
5787,NCH1_2022,GEMN-0096_LH212HT_0003/LH244
5788,NCH1_2022,GEMN-0096_LH212HT_0004/LH244
5789,NCH1_2022,GEMN-0096_LH212HT_0005/LH244
5790,NCH1_2022,GEMN-0096_LH212HT_0006/LH244
5791,NCH1_2022,GEMN-0096_LH212HT_0008/LH244
5792,NCH1_2022,GEMN-0096_LH212HT_0009/LH244
5793,NCH1_2022,GEMN-0096_LH212HT_0010/LH244
5794,NCH1_2022,GEMN-0096_LH212HT_0011/LH244
5795,NCH1_2022,GEMN-0096_LH212HT_0012/LH244
5796,NCH1_2022,GEMN-0096_LH212HT_0013/LH244
5797,NCH1_2022,GEMN-0096_LH212HT_0014/LH244
5798,NCH1_2022,GEMN-0096_LH212HT_0017/LH244
5799,NCH1_2022,GEMN-0096_LH212HT_0020/LH244
5800,NCH1_2022,GEMN-0096_LH212HT_0021/LH244
5801,NCH1_2022,GEMN-0096_LH212HT_0027/LH244
5802,NCH1_2022,GEMN-0096_PHJ89_0001/LH244
5803,NCH1_2022,GEMN-0096_PHJ89_0002/LH244
5804,NCH1_2022,GEMN-0096_PHJ89_0006/LH244
5805,NCH1_2022,GEMN-0096_PHJ89_0007/LH244
5806,NCH1_2022,GEMN-0096_PHJ89_0009/LH244
5807,NCH1_2022,GEMN-0096_PHJ89_0010/LH244
5808,NCH1_2022,GEMN-0096_PHJ89_0011/LH244
5809,NCH1_2022,GEMN-0096_PHJ89_0012/LH244
5810,NCH1_2022,GEMN-0096_PHJ89_0013/LH244
5811,NCH1_2022,GEMN-0096_PHJ89_0014/LH244
5812,NCH1_2022,GEMN-0096_PHJ89_0016/LH244
5813,NCH1_2022,GEMN-0096_PHJ89_0017/LH244
5814,NCH1_2022,GEMN-0096_PHK76_0001/LH244
5815,NCH1_2022,GEMN-0096_PHK76_0002/LH244
5816,NCH1_2022,GEMN-0096_PHK76_0003/LH244
5817,NCH1_2022,GEMN-0096_PHK76_0004/LH244
5818,NCH1_2022,GEMN-0096_PHK76_0006/LH244
5819,NCH1_2022,GEMN-0096_PHK76_0007/LH244
5820,NCH1_2022,GEMN-0096_PHK76_0008/LH244
5821,NCH1_2022,GEMN-0096_PHK76_0009/LH244
5822,NCH1_2022,GEMN-0096_PHK76_0010/LH244
5823,NCH1_2022,GEMN-0096_PHK76_0013/LH244
5824,NCH1_2022,GEMN-0096_PHK76_0015/LH244
5825,NCH1_2022,GEMN-0096_PHK76_0016/LH244
5826,NCH1_2022,GEMN-0096_PHN46_0001/LH244
5827,NCH1_2022,GEMN-0096_PHN46_0002/LH244
5828,NCH1_2022,GEMN-0096_PHN46_0003/LH244
5829,NCH1_2022,GEMN-0096_PHN46_0004/LH244
5830,NCH1_2022,GEMN-0096_PHN46_0005/LH244
5831,NCH1_2022,GEMN-0096_PHN46_0007/LH244
5832,NCH1_2022,GEMN-0096_PHN46_0008/LH244
5833,NCH1_2022,GEMN-0096_PHN46_0009/LH244
5834,NCH1_2022,GEMN-0096_PHN46_0010/LH244
5835,NCH1_2022,GEMN-0096_PHN46_0011/LH244
5836,NCH1_2022,GEMN-0096_PHN46_0012/LH244
5837,NCH1_2022,GEMN-0096_PHN46_0013/LH244
5838,NCH1_2022,GEMN-0096_PHN46_0014/LH244
5839,NCH1_2022,GEMN-0096_PHN46_0018/LH244
5840,NCH1_2022,GEMN-0096_PHN46_0020/LH244
5841,NCH1_2022,GEMN-0096_PHN46_0023/LH244
5842,NCH1_2022,GEMN-0096_PHP02_0001/LH244
5843,NCH1_2022,GEMN-0096_PHP02_0002/LH244
5844,NCH1_2022,GEMN-0096_PHP02_0003/LH244
5845,NCH1_2022,GEMN-0096_PHP02_0004/LH244
5846,NCH1_2022,GEMN-0096_PHP02_0005/LH244
5847,NCH1_2022,GEMN-0096_PHP02_0006/LH244
5848,NCH1_2022,GEMN-0096_PHP02_0007/LH244
5849,NCH1_2022,GEMN-0096_PHP02_0009/LH244
5850,NCH1_2022,GEMN-0096_PHP02_0011/LH244
5851,NCH1_2022,GEMN-0096_PHP02_0012/LH244
5852,NCH1_2022,GEMN-0096_PHP02_0015/LH244
5853,NCH1_2022,GEMN-0096_PHP02_0016/LH244
5854,NCH1_2022,GEMN-0096_PHP02_0017/LH244
5855,NCH1_2022,GEMN-0096_PHP02_0022/LH244
5856,NCH1_2022,GEMN-0096_PHP02_0025/LH244
5857,NCH1_2022,GEMN-0096_PHP02_0030/LH244
5858,NCH1_2022,GEMN-0097/LH244
5859,NCH1_2022,GEMN-0097_LH212HT_0002/LH244
5860,NCH1_2022,GEMN-0097_LH212HT_0004/LH244
5861,NCH1_2022,GEMN-0097_LH212HT_0017/LH244
5862,NCH1_2022,GEMN-0097_LH212HT_0018/LH244
5863,NCH1_2022,GEMN-0097_LH212HT_0019/LH244
5864,NCH1_2022,GEMN-0097_LH212HT_0020/LH244
5865,NCH1_2022,GEMN-0097_LH212HT_0023/LH244
5866,NCH1_2022,GEMN-0097_LH212HT_0026/LH244
5867,NCH1_2022,GEMN-0097_LH212HT_0032/LH244
5868,NCH1_2022,GEMN-0097_LH212HT_0034/LH244
5869,NCH1_2022,GEMN-0097_LH212HT_0039/LH244
5870,NCH1_2022,GEMN-0097_LH212HT_0047/LH244
5871,NCH1_2022,GEMN-0097_LH212HT_0051/LH244
5872,NCH1_2022,GEMN-0097_LH212HT_0054/LH244
5873,NCH1_2022,GEMN-0097_LH212HT_0058/LH244
5874,NCH1_2022,GEMN-0097_LH212HT_0061/LH244
5875,NCH1_2022,GEMN-0097_LH212HT_0062/LH244
5876,NCH1_2022,GEMN-0097_LH212HT_0069/LH244
5877,NCH1_2022,GEMN-0097_LH212HT_0074/LH244
5878,NCH1_2022,GEMN-0097_LH212HT_0078/LH244
5879,NCH1_2022,GEMN-0097_LH212HT_0085/LH244
5880,NCH1_2022,GEMN-0097_LH212HT_0090/LH244
5881,NCH1_2022,GEMN-0097_PHJ89_0001/LH244
5882,NCH1_2022,GEMN-0097_PHJ89_0002/LH244
5883,NCH1_2022,GEMN-0097_PHJ89_0003/LH244
5884,NCH1_2022,GEMN-0097_PHJ89_0004/LH244
5885,NCH1_2022,GEMN-0097_PHJ89_0005/LH244
5886,NCH1_2022,GEMN-0097_PHJ89_0006/LH244
5887,NCH1_2022,GEMN-0097_PHJ89_0007/LH244
5888,NCH1_2022,GEMN-0097_PHJ89_0008/LH244
5889,NCH1_2022,GEMN-0097_PHJ89_0010/LH244
5890,NCH1_2022,GEMN-0097_PHJ89_0011/LH244
5891,NCH1_2022,GEMN-0097_PHJ89_0012/LH244
5892,NCH1_2022,GEMN-0097_PHJ89_0013/LH244
5893,NCH1_2022,GEMN-0097_PHJ89_0016/LH244
5894,NCH1_2022,GEMN-0097_PHJ89_0020/LH244
5895,NCH1_2022,GEMN-0097_PHJ89_0023/LH244
5896,NCH1_2022,GEMN-0097_PHJ89_0025/LH244
5897,NCH1_2022,GEMN-0097_PHJ89_0026/LH244
5898,NCH1_2022,GEMN-0097_PHJ89_0027/LH244
5899,NCH1_2022,GEMN-0097_PHJ89_0028/LH244
5900,NCH1_2022,GEMN-0097_PHJ89_0029/LH244
5901,NCH1_2022,GEMN-0097_PHJ89_0033/LH244
5902,NCH1_2022,GEMN-0097_PHJ89_0036/LH244
5903,NCH1_2022,GEMN-0097_PHJ89_0039/LH244
5904,NCH1_2022,GEMN-0097_PHK76_0002/LH244
5905,NCH1_2022,GEMN-0097_PHK76_0003/LH244
5906,NCH1_2022,GEMN-0097_PHK76_0007/LH244
5907,NCH1_2022,GEMN-0097_PHK76_0009/LH244
5908,NCH1_2022,GEMN-0097_PHK76_0010/LH244
5909,NCH1_2022,GEMN-0097_PHK76_0011/LH244
5910,NCH1_2022,GEMN-0097_PHK76_0012/LH244
5911,NCH1_2022,GEMN-0097_PHK76_0014/LH244
5912,NCH1_2022,GEMN-0097_PHK76_0015/LH244
5913,NCH1_2022,GEMN-0097_PHK76_0016/LH244
5914,NCH1_2022,GEMN-0097_PHK76_0018/LH244
5915,NCH1_2022,GEMN-0097_PHK76_0021/LH244
5916,NCH1_2022,GEMN-0097_PHK76_0023/LH244
5917,NCH1_2022,GEMN-0097_PHK76_0029/LH244
5918,NCH1_2022,GEMN-0097_PHK76_0032/LH244
5919,NCH1_2022,GEMN-0097_PHK76_0036/LH244
5920,NCH1_2022,GEMN-0097_PHK76_0037/LH244
5921,NCH1_2022,GEMN-0097_PHK76_0038/LH244
5922,NCH1_2022,GEMN-0097_PHK76_0039/LH244
5923,NCH1_2022,GEMN-0097_PHK76_0041/LH244
5924,NCH1_2022,GEMN-0097_PHK76_0048/LH244
5925,NCH1_2022,GEMN-0097_PHK76_0053/LH244
5926,NCH1_2022,GEMN-0097_PHK76_0055/LH244
5927,NCH1_2022,GEMN-0097_PHK76_0060/LH244
5928,NCH1_2022,GEMN-0097_PHN46_0001/LH244
5929,NCH1_2022,GEMN-0097_PHN46_0002/LH244
5930,NCH1_2022,GEMN-0097_PHN46_0003/LH244
5931,NCH1_2022,GEMN-0097_PHN46_0004/LH244
5932,NCH1_2022,GEMN-0097_PHN46_0005/LH244
5933,NCH1_2022,GEMN-0097_PHN46_0006/LH244
5934,NCH1_2022,GEMN-0097_PHN46_0007/LH244
5935,NCH1_2022,GEMN-0097_PHN46_0008/LH244
5936,NCH1_2022,GEMN-0097_PHN46_0009/LH244
5937,NCH1_2022,GEMN-0097_PHN46_0010/LH244
5938,NCH1_2022,GEMN-0097_PHN46_0011/LH244
5939,NCH1_2022,GEMN-0097_PHN46_0013/LH244
5940,NCH1_2022,GEMN-0097_PHN46_0014/LH244
5941,NCH1_2022,GEMN-0097_PHN46_0016/LH244
5942,NCH1_2022,GEMN-0097_PHN46_0018/LH244
5943,NCH1_2022,GEMN-0097_PHP02_0001/LH244
5944,NCH1_2022,GEMN-0097_PHP02_0002/LH244
5945,NCH1_2022,GEMN-0097_PHP02_0003/LH244
5946,NCH1_2022,GEMN-0097_PHP02_0005/LH244
5947,NCH1_2022,GEMN-0097_PHP02_0006/LH244
5948,NCH1_2022,GEMN-0097_PHP02_0007/LH244
5949,NCH1_2022,GEMN-0098/LH244
5950,NCH1_2022,GEMN-0104/LH244
5951,NCH1_2022,GEMN-0124/LH244
5952,NCH1_2022,GEMN-0135/LH244
5953,NCH1_2022,GEMN-0144/LH244
5954,NCH1_2022,GEMN-0157/LH244
5955,NCH1_2022,GEMN-0177/LH244
5956,NCH1_2022,GEMN-0178/LH244
5957,NCH1_2022,GEMN-0187/LH244
5958,NCH1_2022,GEMN-0192/LH244
5959,NCH1_2022,GEMN-0192_LH212HT_0001/LH244
5960,NCH1_2022,GEMN-0192_LH212HT_0002/LH244
5961,NCH1_2022,GEMN-0192_LH212HT_0006/LH244
5962,NCH1_2022,GEMN-0192_LH212HT_0007/LH244
5963,NCH1_2022,GEMN-0192_LH212HT_0008/LH244
5964,NCH1_2022,GEMN-0192_LH212HT_0009/LH244
5965,NCH1_2022,GEMN-0192_LH212HT_0010/LH244
5966,NCH1_2022,GEMN-0192_LH212HT_0011/LH244
5967,NCH1_2022,GEMN-0192_LH212HT_0012/LH244
5968,NCH1_2022,GEMN-0192_LH212HT_0013/LH244
5969,NCH1_2022,GEMN-0192_LH212HT_0014/LH244
5970,NCH1_2022,GEMN-0192_LH212HT_0015/LH244
5971,NCH1_2022,GEMN-0192_LH212HT_0016/LH244
5972,NCH1_2022,GEMN-0192_LH212HT_0018/LH244
5973,NCH1_2022,GEMN-0192_LH212HT_0021/LH244
5974,NCH1_2022,GEMN-0192_LH212HT_0023/LH244
5975,NCH1_2022,GEMN-0192_PHJ89_0001/LH244
5976,NCH1_2022,GEMN-0192_PHJ89_0002/LH244
5977,NCH1_2022,GEMN-0192_PHK76_0002/LH244
5978,NCH1_2022,GEMN-0192_PHK76_0004/LH244
5979,NCH1_2022,GEMN-0192_PHK76_0005/LH244
5980,NCH1_2022,GEMN-0192_PHK76_0006/LH244
5981,NCH1_2022,GEMN-0192_PHK76_0007/LH244
5982,NCH1_2022,GEMN-0192_PHK76_0008/LH244
5983,NCH1_2022,GEMN-0192_PHK76_0009/LH244
5984,NCH1_2022,GEMN-0192_PHK76_0010/LH244
5985,NCH1_2022,GEMN-0192_PHK76_0011/LH244
5986,NCH1_2022,GEMN-0192_PHK76_0012/LH244
5987,NCH1_2022,GEMN-0192_PHK76_0013/LH244
5988,NCH1_2022,GEMN-0192_PHK76_0014/LH244
5989,NCH1_2022,GEMN-0192_PHK76_0015/LH244
5990,NCH1_2022,GEMN-0192_PHK76_0016/LH244
5991,NCH1_2022,GEMN-0192_PHK76_0017/LH244
5992,NCH1_2022,GEMN-0192_PHK76_0018/LH244
5993,NCH1_2022,GEMN-0192_PHK76_0019/LH244
5994,NCH1_2022,GEMN-0192_PHK76_0021/LH244
5995,NCH1_2022,GEMN-0192_PHK76_0025/LH244
5996,NCH1_2022,GEMN-0192_PHK76_0027/LH244
5997,NCH1_2022,GEMN-0192_PHK76_0028/LH244
5998,NCH1_2022,GEMN-0192_PHK76_0030/LH244
5999,NCH1_2022,GEMN-0192_PHK76_0032/LH244
6000,NCH1_2022,GEMN-0192_PHK76_0033/LH244
6001,NCH1_2022,GEMN-0192_PHK76_0035/LH244
6002,NCH1_2022,GEMN-0192_PHK76_0036/LH244
6003,NCH1_2022,GEMN-0192_PHK76_0037/LH244
6004,NCH1_2022,GEMN-0192_PHK76_0041/LH244
6005,NCH1_2022,GEMN-0192_PHK76_0044/LH244
6006,NCH1_2022,GEMN-0192_PHK76_0045/LH244
6007,NCH1_2022,GEMN-0192_PHN46_0001/LH244
6008,NCH1_2022,GEMN-0192_PHN46_0002/LH244
6009,NCH1_2022,GEMN-0192_PHN46_0003/LH244
6010,NCH1_2022,GEMN-0192_PHN46_0004/LH244
6011,NCH1_2022,GEMN-0192_PHN46_0005/LH244
6012,NCH1_2022,GEMN-0192_PHN46_0006/LH244
6013,NCH1_2022,GEMN-0192_PHN46_0007/LH244
6014,NCH1_2022,GEMN-0192_PHN46_0008/LH244
6015,NCH1_2022,GEMN-0192_PHN46_0009/LH244
6016,NCH1_2022,GEMN-0192_PHN46_0010/LH244
6017,NCH1_2022,GEMN-0192_PHN46_0011/LH244
6018,NCH1_2022,GEMN-0192_PHN46_0012/LH244
6019,NCH1_2022,GEMN-0192_PHN46_0014/LH244
6020,NCH1_2022,GEMN-0192_PHN46_0015/LH244
6021,NCH1_2022,GEMN-0192_PHN46_0017/LH244
6022,NCH1_2022,GEMN-0192_PHN46_0018/LH244
6023,NCH1_2022,GEMN-0192_PHN46_0019/LH244
6024,NCH1_2022,GEMN-0192_PHN46_0020/LH244
6025,NCH1_2022,GEMN-0192_PHN46_0025/LH244
