Hybrid,Parent1,Parent2,train,test,vcf
PHW65_MOG_0206/LH195,PHW65_MOG_0206,LH195,TRUE,FALSE,FALSE
PHW65_MOG_0206/PHT69,PHW65_MOG_0206,PHT69,TRUE,FALSE,FALSE
PHW65_MOG_0209/LH195,PHW65_MOG_0209,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0209/PHT69,PHW65_MOG_0209,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0213/LH195,PHW65_MOG_0213,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0213/PHT69,PHW65_MOG_0213,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0215/LH195,PHW65_MOG_0215,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0215/PHT69,PHW65_MOG_0215,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0217/LH195,PHW65_MOG_0217,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0217/PHT69,PHW65_MOG_0217,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0218/LH195,PHW65_MOG_0218,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0218/PHT69,PHW65_MOG_0218,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0221/LH195,PHW65_MOG_0221,LH195,TRUE,FALSE,FALSE
PHW65_MOG_0221/PHT69,PHW65_MOG_0221,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0223/LH195,PHW65_MOG_0223,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0223/PHT69,PHW65_MOG_0223,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0224/LH195,PHW65_MOG_0224,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0224/PHT69,PHW65_MOG_0224,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0232/LH195,PHW65_MOG_0232,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0232/PHT69,PHW65_MOG_0232,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0236/LH195,PHW65_MOG_0236,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0236/PHT69,PHW65_MOG_0236,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0241/LH195,PHW65_MOG_0241,LH195,TRUE,FALSE,FALSE
PHW65_MOG_0241/PHT69,PHW65_MOG_0241,PHT69,TRUE,FALSE,FALSE
PHW65_MOG_0242/PHT69,PHW65_MOG_0242,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0250/LH195,PHW65_MOG_0250,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0250/PHT69,PHW65_MOG_0250,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0253/PHT69,PHW65_MOG_0253,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0262/LH195,PHW65_MOG_0262,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0262/PHT69,PHW65_MOG_0262,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0266/LH195,PHW65_MOG_0266,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0266/PHT69,PHW65_MOG_0266,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0268/LH195,PHW65_MOG_0268,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0268/PHT69,PHW65_MOG_0268,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0271/CG102,PHW65_MOG_0271,CG102,TRUE,FALSE,TRUE
PHW65_MOG_0271/LH185,PHW65_MOG_0271,LH185,TRUE,FALSE,TRUE
PHW65_MOG_0271/LH195,PHW65_MOG_0271,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0271/LH198,PHW65_MOG_0271,LH198,TRUE,FALSE,TRUE
PHW65_MOG_0271/LH244,PHW65_MOG_0271,LH244,FALSE,TRUE,TRUE
PHW65_MOG_0271/PB80,PHW65_MOG_0271,PB80,TRUE,FALSE,TRUE
PHW65_MOG_0271/PHB47,PHW65_MOG_0271,PHB47,TRUE,FALSE,TRUE
PHW65_MOG_0271/PHT69,PHW65_MOG_0271,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0277/LH195,PHW65_MOG_0277,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0277/PHT69,PHW65_MOG_0277,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0287/LH195,PHW65_MOG_0287,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0287/PHT69,PHW65_MOG_0287,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0291/LH195,PHW65_MOG_0291,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0291/PHT69,PHW65_MOG_0291,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0293/CG102,PHW65_MOG_0293,CG102,TRUE,FALSE,TRUE
PHW65_MOG_0293/LH185,PHW65_MOG_0293,LH185,TRUE,FALSE,TRUE
PHW65_MOG_0293/LH195,PHW65_MOG_0293,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0293/LH198,PHW65_MOG_0293,LH198,TRUE,FALSE,TRUE
PHW65_MOG_0293/PHB47,PHW65_MOG_0293,PHB47,TRUE,FALSE,TRUE
PHW65_MOG_0293/PHT69,PHW65_MOG_0293,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0294/LH195,PHW65_MOG_0294,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0294/PHT69,PHW65_MOG_0294,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0296/LH195,PHW65_MOG_0296,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0296/PHT69,PHW65_MOG_0296,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0297/LH195,PHW65_MOG_0297,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0297/PHT69,PHW65_MOG_0297,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0300/LH195,PHW65_MOG_0300,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0300/PHT69,PHW65_MOG_0300,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0305/LH195,PHW65_MOG_0305,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0305/PHT69,PHW65_MOG_0305,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0306/LH195,PHW65_MOG_0306,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0306/PHT69,PHW65_MOG_0306,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0307/LH195,PHW65_MOG_0307,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0307/PHT69,PHW65_MOG_0307,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0308/LH195,PHW65_MOG_0308,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0308/PHT69,PHW65_MOG_0308,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0310/LH195,PHW65_MOG_0310,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0310/PHT69,PHW65_MOG_0310,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0311/LH195,PHW65_MOG_0311,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0311/PB80,PHW65_MOG_0311,PB80,TRUE,FALSE,TRUE
PHW65_MOG_0311/PHB47,PHW65_MOG_0311,PHB47,TRUE,FALSE,TRUE
PHW65_MOG_0311/PHT69,PHW65_MOG_0311,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0312/LH195,PHW65_MOG_0312,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0312/PHT69,PHW65_MOG_0312,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0314/LH195,PHW65_MOG_0314,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0314/PHT69,PHW65_MOG_0314,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0315/LH195,PHW65_MOG_0315,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0315/PHT69,PHW65_MOG_0315,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0316/LH195,PHW65_MOG_0316,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0316/PHT69,PHW65_MOG_0316,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0321/LH195,PHW65_MOG_0321,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0321/PHT69,PHW65_MOG_0321,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0326/LH195,PHW65_MOG_0326,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0326/PHT69,PHW65_MOG_0326,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0327/LH195,PHW65_MOG_0327,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0327/PHT69,PHW65_MOG_0327,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0329/LH195,PHW65_MOG_0329,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0329/PHT69,PHW65_MOG_0329,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0332/LH195,PHW65_MOG_0332,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0332/PHT69,PHW65_MOG_0332,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0335/LH195,PHW65_MOG_0335,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0335/PHT69,PHW65_MOG_0335,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0338/LH195,PHW65_MOG_0338,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0338/PHT69,PHW65_MOG_0338,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0340/LH195,PHW65_MOG_0340,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0340/PHT69,PHW65_MOG_0340,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0341/LH195,PHW65_MOG_0341,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0341/PHT69,PHW65_MOG_0341,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0343/LH195,PHW65_MOG_0343,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0343/PHT69,PHW65_MOG_0343,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0350/LH195,PHW65_MOG_0350,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0350/PHT69,PHW65_MOG_0350,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0352/LH195,PHW65_MOG_0352,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0352/PHT69,PHW65_MOG_0352,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0354/LH195,PHW65_MOG_0354,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0354/PHT69,PHW65_MOG_0354,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0359/PHT69,PHW65_MOG_0359,PHT69,TRUE,FALSE,FALSE
PHW65_MOG_0375/LH195,PHW65_MOG_0375,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0375/PHT69,PHW65_MOG_0375,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0377/LH195,PHW65_MOG_0377,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0377/PHT69,PHW65_MOG_0377,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0379/LH195,PHW65_MOG_0379,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0379/PHT69,PHW65_MOG_0379,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0381/LH195,PHW65_MOG_0381,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0381/PHT69,PHW65_MOG_0381,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0384/LH195,PHW65_MOG_0384,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0384/PHT69,PHW65_MOG_0384,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0388/LH195,PHW65_MOG_0388,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0388/PHT69,PHW65_MOG_0388,PHT69,TRUE,FALSE,FALSE
PHW65_MOG_0392/LH195,PHW65_MOG_0392,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0392/PHT69,PHW65_MOG_0392,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0393/LH195,PHW65_MOG_0393,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0393/PHT69,PHW65_MOG_0393,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0401/LH195,PHW65_MOG_0401,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0401/PHT69,PHW65_MOG_0401,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0410/LH195,PHW65_MOG_0410,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0410/PHT69,PHW65_MOG_0410,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0411/LH195,PHW65_MOG_0411,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0411/PHT69,PHW65_MOG_0411,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0420/LH195,PHW65_MOG_0420,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0420/PHT69,PHW65_MOG_0420,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0421/LH195,PHW65_MOG_0421,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0421/PHT69,PHW65_MOG_0421,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0422/LH195,PHW65_MOG_0422,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0422/PHT69,PHW65_MOG_0422,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0423/LH195,PHW65_MOG_0423,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0423/PHT69,PHW65_MOG_0423,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0424/LH195,PHW65_MOG_0424,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0424/PHT69,PHW65_MOG_0424,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0426/LH195,PHW65_MOG_0426,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0426/PHT69,PHW65_MOG_0426,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0429/LH195,PHW65_MOG_0429,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0429/PHT69,PHW65_MOG_0429,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0431/LH195,PHW65_MOG_0431,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0431/PHT69,PHW65_MOG_0431,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0436/LH195,PHW65_MOG_0436,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0436/PHT69,PHW65_MOG_0436,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0438/LH195,PHW65_MOG_0438,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0438/PHT69,PHW65_MOG_0438,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0439/LH195,PHW65_MOG_0439,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0439/PHT69,PHW65_MOG_0439,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0442/LH195,PHW65_MOG_0442,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0442/PHT69,PHW65_MOG_0442,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0444/LH195,PHW65_MOG_0444,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0444/PHT69,PHW65_MOG_0444,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0448/LH195,PHW65_MOG_0448,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0448/PHT69,PHW65_MOG_0448,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0449/LH195,PHW65_MOG_0449,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0449/PHT69,PHW65_MOG_0449,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0460/LH195,PHW65_MOG_0460,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0460/PHT69,PHW65_MOG_0460,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0461/LH195,PHW65_MOG_0461,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0461/PHT69,PHW65_MOG_0461,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0463/LH195,PHW65_MOG_0463,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0463/PHT69,PHW65_MOG_0463,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0467/LH195,PHW65_MOG_0467,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0467/PHT69,PHW65_MOG_0467,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0476/LH195,PHW65_MOG_0476,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0476/PHT69,PHW65_MOG_0476,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0487/LH195,PHW65_MOG_0487,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0487/PHT69,PHW65_MOG_0487,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0490/LH195,PHW65_MOG_0490,LH195,TRUE,FALSE,FALSE
PHW65_MOG_0499/LH195,PHW65_MOG_0499,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0499/PHT69,PHW65_MOG_0499,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0511/CG102,PHW65_MOG_0511,CG102,TRUE,FALSE,TRUE
PHW65_MOG_0511/LH195,PHW65_MOG_0511,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0511/LH198,PHW65_MOG_0511,LH198,TRUE,FALSE,TRUE
PHW65_MOG_0511/PHT69,PHW65_MOG_0511,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0512/LH195,PHW65_MOG_0512,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0512/PHT69,PHW65_MOG_0512,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0513/LH195,PHW65_MOG_0513,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0513/PHT69,PHW65_MOG_0513,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0517/LH195,PHW65_MOG_0517,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0517/PHT69,PHW65_MOG_0517,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0522/LH195,PHW65_MOG_0522,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0522/PHT69,PHW65_MOG_0522,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0534/LH195,PHW65_MOG_0534,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0534/PHT69,PHW65_MOG_0534,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0539/LH195,PHW65_MOG_0539,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0539/PHT69,PHW65_MOG_0539,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0542/LH195,PHW65_MOG_0542,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0542/PHT69,PHW65_MOG_0542,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0544/LH195,PHW65_MOG_0544,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0544/PHT69,PHW65_MOG_0544,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0545/LH195,PHW65_MOG_0545,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0545/PHT69,PHW65_MOG_0545,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0551/LH195,PHW65_MOG_0551,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0551/PHT69,PHW65_MOG_0551,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0553/LH195,PHW65_MOG_0553,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0553/PHT69,PHW65_MOG_0553,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0554/LH195,PHW65_MOG_0554,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0554/PHT69,PHW65_MOG_0554,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0560/PHT69,PHW65_MOG_0560,PHT69,TRUE,FALSE,FALSE
PHW65_MOG_0567/LH195,PHW65_MOG_0567,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0567/PHT69,PHW65_MOG_0567,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0569/LH195,PHW65_MOG_0569,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0569/PHT69,PHW65_MOG_0569,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0572/LH195,PHW65_MOG_0572,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0572/PHT69,PHW65_MOG_0572,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0575/LH195,PHW65_MOG_0575,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0575/PHT69,PHW65_MOG_0575,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0583/LH195,PHW65_MOG_0583,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0583/PHT69,PHW65_MOG_0583,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0588/LH195,PHW65_MOG_0588,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0588/PHT69,PHW65_MOG_0588,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0591/LH195,PHW65_MOG_0591,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0591/PHT69,PHW65_MOG_0591,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0599/LH195,PHW65_MOG_0599,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0620/LH195,PHW65_MOG_0620,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0620/PHT69,PHW65_MOG_0620,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0621/LH195,PHW65_MOG_0621,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0621/PHT69,PHW65_MOG_0621,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0622/LH195,PHW65_MOG_0622,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0622/PHT69,PHW65_MOG_0622,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0629/LH195,PHW65_MOG_0629,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0629/PHT69,PHW65_MOG_0629,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0633/PHT69,PHW65_MOG_0633,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0651/PHT69,PHW65_MOG_0651,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0660/LH195,PHW65_MOG_0660,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0660/PHT69,PHW65_MOG_0660,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0662/LH195,PHW65_MOG_0662,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0662/PHT69,PHW65_MOG_0662,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0675/LH195,PHW65_MOG_0675,LH195,TRUE,FALSE,FALSE
PHW65_MOG_0675/PHT69,PHW65_MOG_0675,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0696/LH195,PHW65_MOG_0696,LH195,TRUE,FALSE,TRUE
PHW65_MOG_0696/PHT69,PHW65_MOG_0696,PHT69,TRUE,FALSE,TRUE
PHW65_MOG_0716/PHT69,PHW65_MOG_0716,PHT69,TRUE,FALSE,TRUE
PHZ51/LH82,PHZ51,LH82,TRUE,FALSE,TRUE
PRIDE A7270G8,PRIDE A7270G8,NA,TRUE,FALSE,FALSE
R226/LH82,R226,LH82,TRUE,FALSE,TRUE
R226/PHZ51,R226,PHZ51,TRUE,FALSE,TRUE
R227/LH82,R227,LH82,TRUE,FALSE,TRUE
R227/PHZ51,R227,PHZ51,TRUE,FALSE,TRUE
R229/DK3IIH6,R229,DK3IIH6,TRUE,FALSE,TRUE
RAFINIO,RAFINIO,NA,TRUE,FALSE,FALSE
REV28HR20 2016,REV28HR20 2016,NA,TRUE,FALSE,FALSE
S8324/LH162,S8324,LH162,TRUE,FALSE,TRUE
S8324/PHK05,S8324,PHK05,TRUE,FALSE,TRUE
S8324/PHK56,S8324,PHK56,TRUE,FALSE,TRUE
S8324/PHR25,S8324,PHR25,TRUE,FALSE,TRUE
S8324/PHZ51,S8324,PHZ51,TRUE,FALSE,TRUE
S8326/CG120,S8326,CG120,TRUE,FALSE,TRUE
S8326/LH145,S8326,LH145,TRUE,FALSE,TRUE
S8326/PHB47,S8326,PHB47,TRUE,FALSE,TRUE
S8326/PHHV4,S8326,PHHV4,TRUE,FALSE,TRUE
S8326/PHRE1,S8326,PHRE1,TRUE,FALSE,TRUE
S8326/S8324,S8326,S8324,TRUE,FALSE,TRUE
SCS1085AM,SCS1085AM,NA,TRUE,FALSE,FALSE
SCS1085YHR,SCS1085YHR,NA,TRUE,FALSE,FALSE
SD101/DK3IIH6,SD101,DK3IIH6,TRUE,FALSE,TRUE
SD101/LH82,SD101,LH82,TRUE,FALSE,TRUE
SD101/PHB47,SD101,PHB47,TRUE,FALSE,TRUE
SD101/PHZ51,SD101,PHZ51,TRUE,FALSE,TRUE
SD107/LH82,SD107,LH82,TRUE,FALSE,TRUE
SD107/PHZ51,SD107,PHZ51,TRUE,FALSE,TRUE
TEXAS A&M EXP1,TEXAS A&M EXP1,NA,TRUE,FALSE,FALSE
TEXAS A&M EXP2,TEXAS A&M EXP2,NA,TRUE,FALSE,FALSE
TEXAS A&M EXP3,TEXAS A&M EXP3,NA,TRUE,FALSE,FALSE
TEXTO,TEXTO,NA,TRUE,FALSE,FALSE
TR_9-1-1-6/DK3IIH6,TR_9-1-1-6,DK3IIH6,TRUE,FALSE,TRUE
TROPHY HYBRID,TROPHY HYBRID,NA,TRUE,FALSE,FALSE
TX110/DK87916W,TX110,DK87916W,TRUE,FALSE,FALSE
TX130_RP/LH185,TX130_RP,LH185,TRUE,FALSE,FALSE
TX130_RP/LH198,TX130_RP,LH198,TRUE,FALSE,FALSE
TX130_RP/PHB47,TX130_RP,PHB47,TRUE,FALSE,FALSE
TX149/LH195,TX149,LH195,TRUE,FALSE,FALSE
TX150/LH195,TX150,LH195,TRUE,FALSE,TRUE
TX204/LH185,TX204,LH185,TRUE,FALSE,TRUE
TX204/PHB47,TX204,PHB47,TRUE,FALSE,TRUE
TX205/LH185,TX205,LH185,TRUE,FALSE,TRUE
TX205/LH195,TX205,LH195,TRUE,FALSE,TRUE
TX205/LH198,TX205,LH198,TRUE,FALSE,TRUE
TX205/PB80,TX205,PB80,TRUE,FALSE,TRUE
TX205/PHB47,TX205,PHB47,TRUE,FALSE,TRUE
TX29A/PHZ51,TX29A,PHZ51,TRUE,FALSE,TRUE
TX303/LH195,TX303,LH195,TRUE,FALSE,TRUE
TX303/LH198,TX303,LH198,TRUE,FALSE,TRUE
TX303/LH244,TX303,LH244,FALSE,TRUE,TRUE
TX303/LH82,TX303,LH82,TRUE,FALSE,TRUE
TX303/PB80,TX303,PB80,TRUE,FALSE,TRUE
TX303/PHB47,TX303,PHB47,TRUE,FALSE,TRUE
TX303/PHZ51,TX303,PHZ51,TRUE,FALSE,TRUE
TX303/TX777,TX303,TX777,TRUE,FALSE,TRUE
TX601/PHZ51,TX601,PHZ51,TRUE,FALSE,FALSE
TX61M/PHB47,TX61M,PHB47,TRUE,FALSE,TRUE
TX61M/PHZ51,TX61M,PHZ51,TRUE,FALSE,TRUE
TX6252/TX714,TX6252,TX714,TRUE,FALSE,TRUE
TX714/LH185,TX714,LH185,TRUE,FALSE,TRUE
TX714/LH198,TX714,LH198,TRUE,FALSE,TRUE
TX714/PHZ51,TX714,PHZ51,TRUE,TRUE,TRUE
TX714/TX775,TX714,TX775,TRUE,FALSE,TRUE
TX714/TX777,TX714,TX777,TRUE,FALSE,TRUE
TX714/TX779,TX714,TX779,TRUE,TRUE,TRUE
TX736/PB80,TX736,PB80,TRUE,FALSE,TRUE
TX739/LH195,TX739,LH195,TRUE,FALSE,FALSE
TX739/PB80,TX739,PB80,TRUE,FALSE,FALSE
TX740/LH185,TX740,LH185,TRUE,FALSE,TRUE
TX740/LH195,TX740,LH195,TRUE,FALSE,TRUE
